# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 12.000 GeV
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
Pr,xbj,kf,th_e,Pf,th_p,q,th_q,th_rq,th_pq,Q2
0.9200,1.1400,9.8965,11.1708,2.4935,56.2736,2.9874,39.9249,49.7203,16.3487,4.5000
0.9200,1.1500,9.9148,11.1605,2.4739,56.5348,2.9746,40.1775,49.2273,16.3573,4.5000
0.9200,1.1600,9.9327,11.1504,2.4547,56.7909,2.9620,40.4278,48.7360,16.3632,4.5000
0.9200,1.1700,9.9504,11.1404,2.4358,57.0419,2.9497,40.6758,48.2462,16.3661,4.5000
0.9200,1.1800,9.9678,11.1307,2.4171,57.2878,2.9377,40.9217,47.7579,16.3661,4.5000
0.9200,1.1900,9.9849,11.1211,2.3988,57.5286,2.9259,41.1653,47.2712,16.3633,4.5000
0.9200,1.2000,10.0016,11.1118,2.3808,57.7644,2.9143,41.4068,46.7858,16.3575,4.5000
0.9200,1.2100,10.0182,11.1026,2.3630,57.9950,2.9030,41.6462,46.3018,16.3489,4.5000
0.9200,1.2200,10.0344,11.0936,2.3455,58.2207,2.8920,41.8834,45.8191,16.3372,4.5000
0.9200,1.2300,10.0504,11.0847,2.3283,58.4413,2.8811,42.1186,45.3377,16.3227,4.5000
0.9200,1.2400,10.0661,11.0760,2.3113,58.6568,2.8705,42.3516,44.8574,16.3052,4.5000
0.9200,1.2500,10.0816,11.0675,2.2946,58.8674,2.8601,42.5826,44.3782,16.2848,4.5000
0.9200,1.2600,10.0968,11.0591,2.2782,59.0729,2.8499,42.8115,43.9001,16.2613,4.5000
0.9200,1.2700,10.1118,11.0509,2.2620,59.2734,2.8400,43.0385,43.4230,16.2349,4.5000
0.9200,1.2800,10.1265,11.0428,2.2460,59.4689,2.8302,43.2634,42.9468,16.2055,4.5000
0.9200,1.2900,10.1411,11.0349,2.2302,59.6594,2.8206,43.4864,42.4715,16.1730,4.5000
0.9200,1.3000,10.1554,11.0271,2.2147,59.8448,2.8112,43.7073,41.9969,16.1375,4.5000
0.9200,1.3100,10.1694,11.0194,2.1994,60.0253,2.8020,43.9264,41.5231,16.0989,4.5000
0.9200,1.3200,10.1833,11.0119,2.1843,60.2008,2.7929,44.1435,41.0499,16.0573,4.5000
0.9200,1.3300,10.1970,11.0045,2.1694,60.3712,2.7840,44.3587,40.5773,16.0125,4.5000
0.9200,1.3400,10.2104,10.9972,2.1548,60.5366,2.7753,44.5721,40.1052,15.9646,4.5000
0.9200,1.3500,10.2237,10.9901,2.1403,60.6970,2.7668,44.7835,39.6335,15.9135,4.5000
0.9200,1.3600,10.2367,10.9830,2.1260,60.8524,2.7585,44.9932,39.1622,15.8593,4.5000
0.9200,1.3700,10.2496,10.9761,2.1120,61.0027,2.7502,45.2010,38.6911,15.8018,4.5000
0.9200,1.3800,10.2623,10.9693,2.0981,61.1480,2.7422,45.4069,38.2201,15.7411,4.5000
0.9200,1.3900,10.2748,10.9626,2.0844,61.2882,2.7343,45.6111,37.7493,15.6771,4.5000
0.9200,1.4000,10.2871,10.9560,2.0709,61.4233,2.7265,45.8136,37.2785,15.6097,4.5000
0.9200,1.4100,10.2993,10.9495,2.0575,61.5533,2.7189,46.0143,36.8076,15.5391,4.5000
0.9200,1.4200,10.3112,10.9432,2.0443,61.6782,2.7114,46.2132,36.3364,15.4650,4.5000
0.9200,1.4300,10.3231,10.9369,2.0313,61.7979,2.7041,46.4104,35.8650,15.3875,4.5000
0.9200,1.4400,10.3347,10.9307,2.0185,61.9124,2.6969,46.6059,35.3932,15.3065,4.5000
0.9200,1.4500,10.3462,10.9246,2.0058,62.0217,2.6898,46.7998,34.9209,15.2219,4.5000
0.9200,1.4600,10.3575,10.9186,1.9933,62.1258,2.6829,46.9920,34.4480,15.1338,4.5000
0.9200,1.4700,10.3687,10.9127,1.9810,62.2245,2.6760,47.1825,33.9744,15.0420,4.5000
0.9200,1.4800,10.3797,10.9069,1.9688,62.3180,2.6693,47.3714,33.4999,14.9466,4.5000
0.9200,1.4900,10.3906,10.9012,1.9567,62.4060,2.6627,47.5587,33.0245,14.8473,4.5000
0.9200,1.5000,10.4013,10.8955,1.9448,62.4886,2.6563,47.7444,32.5479,14.7443,4.5000
0.9200,1.5100,10.4119,10.8900,1.9330,62.5658,2.6499,47.9285,32.0701,14.6373,4.5000
0.9200,1.5200,10.4224,10.8845,1.9214,62.6374,2.6437,48.1110,31.5909,14.5264,4.5000
0.9200,1.5300,10.4327,10.8791,1.9099,62.7034,2.6375,48.2920,31.1101,14.4113,4.5000
0.9200,1.5400,10.4428,10.8738,1.8986,62.7636,2.6315,48.4715,30.6276,14.2922,4.5000
0.9200,1.5500,10.4529,10.8685,1.8874,62.8182,2.6256,48.6494,30.1433,14.1687,4.5000
0.9200,1.5600,10.4628,10.8634,1.8763,62.8669,2.6197,48.8259,29.6569,14.0410,4.5000
0.9200,1.5700,10.4726,10.8583,1.8653,62.9096,2.6140,49.0009,29.1682,13.9087,4.5000
0.9200,1.5800,10.4823,10.8533,1.8545,62.9463,2.6084,49.1744,28.6771,13.7719,4.5000
0.9200,1.5900,10.4918,10.8483,1.8438,62.9768,2.6028,49.3464,28.1833,13.6304,4.5000
0.9200,1.6000,10.5012,10.8434,1.8332,63.0011,2.5974,49.5170,27.6866,13.4840,4.5000
0.9200,1.6100,10.5105,10.8386,1.8228,63.0189,2.5920,49.6862,27.1867,13.3327,4.5000
0.9200,1.6200,10.5197,10.8339,1.8124,63.0302,2.5867,49.8540,26.6834,13.1762,4.5000
0.9200,1.6300,10.5288,10.8292,1.8022,63.0348,2.5815,50.0204,26.1764,13.0144,4.5000
0.9200,1.6400,10.5378,10.8245,1.7921,63.0324,2.5764,50.1854,25.6654,12.8470,4.5000
0.9200,1.6500,10.5467,10.8200,1.7821,63.0230,2.5714,50.3491,25.1500,12.6740,4.5000
0.9200,1.6600,10.5554,10.8155,1.7722,63.0063,2.5665,50.5113,24.6299,12.4950,4.5000
0.9200,1.6700,10.5641,10.8110,1.7624,62.9821,2.5616,50.6723,24.1047,12.3098,4.5000
0.9200,1.6800,10.5726,10.8067,1.7527,62.9501,2.5568,50.8320,23.5739,12.1182,4.5000
0.9200,1.6900,10.5811,10.8023,1.7431,62.9100,2.5521,50.9903,23.0371,11.9198,4.5000
0.9200,1.7000,10.5894,10.7981,1.7336,62.8616,2.5475,51.1473,22.4938,11.7143,4.5000
0.9200,1.7100,10.5976,10.7938,1.7242,62.8044,2.5430,51.3031,21.9433,11.5013,4.5000
0.9200,1.7200,10.6058,10.7897,1.7149,62.7381,2.5385,51.4576,21.3851,11.2805,4.5000
0.9200,1.7300,10.6139,10.7856,1.7057,62.6622,2.5340,51.6108,20.8183,11.0514,4.5000
0.9200,1.7400,10.6218,10.7815,1.6966,62.5763,2.5297,51.7628,20.2423,10.8135,4.5000
0.9200,1.7500,10.6297,10.7775,1.6876,62.4797,2.5254,51.9136,19.6560,10.5661,4.5000
0.9200,1.7600,10.6375,10.7735,1.6787,62.3719,2.5212,52.0632,19.0585,10.3087,4.5000
0.9200,1.7700,10.6452,10.7696,1.6699,62.2520,2.5170,52.2115,18.4485,10.0404,4.5000
0.9200,1.7800,10.6528,10.7658,1.6612,62.1192,2.5130,52.3587,17.8247,9.7605,4.5000
0.9200,1.7900,10.6603,10.7620,1.6525,61.9725,2.5089,52.5047,17.1855,9.4678,4.5000
0.9200,1.8000,10.6678,10.7582,1.6440,61.8107,2.5050,52.6495,16.5288,9.1612,4.5000
0.9200,1.8100,10.6751,10.7545,1.6355,61.6324,2.5011,52.7932,15.8526,8.8392,4.5000
0.9200,1.8200,10.6824,10.7508,1.6271,61.4359,2.4972,52.9357,15.1541,8.5002,4.5000
0.9200,1.8300,10.6896,10.7472,1.6188,61.2190,2.4934,53.0771,14.4298,8.1419,4.5000
0.9200,1.8400,10.6967,10.7436,1.6105,60.9792,2.4897,53.2174,13.6756,7.7619,4.5000
0.9200,1.8500,10.7038,10.7400,1.6024,60.7131,2.4860,53.3566,12.8861,7.3566,4.5000
0.9200,1.8600,10.7107,10.7365,1.5943,60.4163,2.4824,53.4946,12.0543,6.9217,4.5000
0.9200,1.8700,10.7176,10.7331,1.5863,60.0829,2.4788,53.6316,11.1705,6.4513,4.5000
0.9200,1.8800,10.7245,10.7296,1.5783,59.7045,2.4753,53.7676,10.2212,5.9369,4.5000
0.9200,1.8900,10.7312,10.7263,1.5705,59.2683,2.4718,53.9024,9.1858,5.3659,4.5000
0.9200,1.9000,10.7379,10.7229,1.5627,58.7542,2.4684,54.0363,8.0310,4.7179,4.5000
0.9200,1.9100,10.7445,10.7196,1.5550,58.1242,2.4650,54.1690,6.6950,3.9552,4.5000
0.9200,1.9200,10.7510,10.7163,1.5474,57.2922,2.4617,54.3008,5.0354,2.9914,4.5000
0.9200,1.9300,10.7575,10.7131,1.5398,55.9057,2.4584,54.4315,2.4679,1.4742,4.5000
0.9300,1.0000,9.6020,11.3414,2.7985,52.2367,3.2016,36.1416,56.5370,16.0951,4.5000
0.9300,1.0100,9.6257,11.3274,2.7735,52.5720,3.1839,36.4278,56.0195,16.1442,4.5000
0.9300,1.0200,9.6490,11.3137,2.7489,52.9020,3.1666,36.7115,55.5043,16.1904,4.5000
0.9300,1.0300,9.6718,11.3003,2.7248,53.2265,3.1497,36.9927,54.9915,16.2338,4.5000
0.9300,1.0400,9.6942,11.2872,2.7011,53.5458,3.1332,37.2714,54.4808,16.2744,4.5000
0.9300,1.0500,9.7162,11.2744,2.6778,53.8597,3.1170,37.5475,53.9724,16.3122,4.5000
0.9300,1.0600,9.7377,11.2618,2.6550,54.1683,3.1013,37.8212,53.4661,16.3471,4.5000
0.9300,1.0700,9.7589,11.2496,2.6325,54.4717,3.0859,38.0925,52.9620,16.3792,4.5000
0.9300,1.0800,9.7796,11.2376,2.6105,54.7698,3.0709,38.3614,52.4599,16.4084,4.5000
0.9300,1.0900,9.8000,11.2259,2.5889,55.0626,3.0562,38.6278,51.9597,16.4348,4.5000
0.9300,1.1000,9.8200,11.2144,2.5676,55.3502,3.0418,38.8919,51.4616,16.4583,4.5000
0.9300,1.1100,9.8396,11.2032,2.5466,55.6326,3.0277,39.1537,50.9653,16.4790,4.5000
0.9300,1.1200,9.8589,11.1922,2.5261,55.9099,3.0140,39.4131,50.4709,16.4968,4.5000
0.9300,1.1300,9.8779,11.1814,2.5059,56.1819,3.0006,39.6702,49.9783,16.5117,4.5000
0.9300,1.1400,9.8965,11.1708,2.4860,56.4488,2.9874,39.9249,49.4874,16.5238,4.5000
0.9300,1.1500,9.9148,11.1605,2.4664,56.7105,2.9746,40.1775,48.9982,16.5330,4.5000
0.9300,1.1600,9.9327,11.1504,2.4472,56.9671,2.9620,40.4278,48.5107,16.5393,4.5000
0.9300,1.1700,9.9504,11.1404,2.4282,57.2186,2.9497,40.6758,48.0248,16.5428,4.5000
0.9300,1.1800,9.9678,11.1307,2.4096,57.4650,2.9377,40.9217,47.5404,16.5433,4.5000
0.9300,1.1900,9.9849,11.1211,2.3913,57.7062,2.9259,41.1653,47.0574,16.5409,4.5000
0.9300,1.2000,10.0016,11.1118,2.3732,57.9425,2.9143,41.4068,46.5759,16.5356,4.5000
0.9300,1.2100,10.0182,11.1026,2.3555,58.1736,2.9030,41.6462,46.0958,16.5274,4.5000
0.9300,1.2200,10.0344,11.0936,2.3380,58.3997,2.8920,41.8834,45.6170,16.5163,4.5000
0.9300,1.2300,10.0504,11.0847,2.3207,58.6207,2.8811,42.1186,45.1394,16.5022,4.5000
0.9300,1.2400,10.0661,11.0760,2.3038,58.8367,2.8705,42.3516,44.6630,16.4851,4.5000
0.9300,1.2500,10.0816,11.0675,2.2870,59.0477,2.8601,42.5826,44.1877,16.4651,4.5000
0.9300,1.2600,10.0968,11.0591,2.2706,59.2536,2.8499,42.8115,43.7135,16.4421,4.5000
0.9300,1.2700,10.1118,11.0509,2.2544,59.4545,2.8400,43.0385,43.2403,16.4161,4.5000
0.9300,1.2800,10.1265,11.0428,2.2384,59.6504,2.8302,43.2634,42.7680,16.3870,4.5000
0.9300,1.2900,10.1411,11.0349,2.2226,59.8413,2.8206,43.4864,42.2967,16.3550,4.5000
0.9300,1.3000,10.1554,11.0271,2.2071,60.0272,2.8112,43.7073,41.8261,16.3199,4.5000
0.9300,1.3100,10.1694,11.0194,2.1918,60.2081,2.8020,43.9264,41.3562,16.2817,4.5000
0.9300,1.3200,10.1833,11.0119,2.1767,60.3839,2.7929,44.1435,40.8870,16.2404,4.5000
0.9300,1.3300,10.1970,11.0045,2.1618,60.5547,2.7840,44.3587,40.4184,16.1960,4.5000
0.9300,1.3400,10.2104,10.9972,2.1471,60.7205,2.7753,44.5721,39.9504,16.1485,4.5000
0.9300,1.3500,10.2237,10.9901,2.1327,60.8813,2.7668,44.7835,39.4827,16.0978,4.5000
0.9300,1.3600,10.2367,10.9830,2.1184,61.0370,2.7585,44.9932,39.0155,16.0439,4.5000
0.9300,1.3700,10.2496,10.9761,2.1043,61.1877,2.7502,45.2010,38.5485,15.9868,4.5000
0.9300,1.3800,10.2623,10.9693,2.0904,61.3334,2.7422,45.4069,38.0817,15.9264,4.5000
0.9300,1.3900,10.2748,10.9626,2.0767,61.4739,2.7343,45.6111,37.6151,15.8628,4.5000
0.9300,1.4000,10.2871,10.9560,2.0632,61.6094,2.7265,45.8136,37.1485,15.7958,4.5000
0.9300,1.4100,10.2993,10.9495,2.0498,61.7397,2.7189,46.0143,36.6818,15.7255,4.5000
0.9300,1.4200,10.3112,10.9432,2.0366,61.8649,2.7114,46.2132,36.2149,15.6517,4.5000
0.9300,1.4300,10.3231,10.9369,2.0236,61.9850,2.7041,46.4104,35.7479,15.5745,4.5000
0.9300,1.4400,10.3347,10.9307,2.0108,62.0998,2.6969,46.6059,35.2804,15.4939,4.5000
0.9300,1.4500,10.3462,10.9246,1.9981,62.2095,2.6898,46.7998,34.8125,15.4097,4.5000
0.9300,1.4600,10.3575,10.9186,1.9856,62.3139,2.6829,46.9920,34.3441,15.3219,4.5000
0.9300,1.4700,10.3687,10.9127,1.9732,62.4130,2.6760,47.1825,33.8749,15.2305,4.5000
0.9300,1.4800,10.3797,10.9069,1.9610,62.5067,2.6693,47.3714,33.4050,15.1353,4.5000
0.9300,1.4900,10.3906,10.9012,1.9489,62.5951,2.6627,47.5587,32.9342,15.0365,4.5000
0.9300,1.5000,10.4013,10.8955,1.9370,62.6781,2.6563,47.7444,32.4623,14.9337,4.5000
0.9300,1.5100,10.4119,10.8900,1.9252,62.7556,2.6499,47.9285,31.9892,14.8271,4.5000
0.9300,1.5200,10.4224,10.8845,1.9136,62.8275,2.6437,48.1110,31.5148,14.7165,4.5000
0.9300,1.5300,10.4327,10.8791,1.9021,62.8939,2.6375,48.2920,31.0389,14.6019,4.5000
0.9300,1.5400,10.4428,10.8738,1.8908,62.9546,2.6315,48.4715,30.5614,14.4831,4.5000
0.9300,1.5500,10.4529,10.8685,1.8795,63.0095,2.6256,48.6494,30.0821,14.3600,4.5000
0.9300,1.5600,10.4628,10.8634,1.8685,63.0585,2.6197,48.8259,29.6009,14.2327,4.5000
0.9300,1.5700,10.4726,10.8583,1.8575,63.1017,2.6140,49.0009,29.1174,14.1008,4.5000
0.9300,1.5800,10.4823,10.8533,1.8467,63.1388,2.6084,49.1744,28.6316,13.9644,4.5000
0.9300,1.5900,10.4918,10.8483,1.8359,63.1698,2.6028,49.3464,28.1433,13.8234,4.5000
0.9300,1.6000,10.5012,10.8434,1.8254,63.1945,2.5974,49.5170,27.6522,13.6775,4.5000
0.9300,1.6100,10.5105,10.8386,1.8149,63.2128,2.5920,49.6862,27.1580,13.5266,4.5000
0.9300,1.6200,10.5197,10.8339,1.8045,63.2246,2.5867,49.8540,26.6605,13.3706,4.5000
0.9300,1.6300,10.5288,10.8292,1.7943,63.2298,2.5815,50.0204,26.1595,13.2094,4.5000
0.9300,1.6400,10.5378,10.8245,1.7841,63.2280,2.5764,50.1854,25.6546,13.0426,4.5000
0.9300,1.6500,10.5467,10.8200,1.7741,63.2193,2.5714,50.3491,25.1456,12.8702,4.5000
0.9300,1.6600,10.5554,10.8155,1.7642,63.2032,2.5665,50.5113,24.6320,12.6919,4.5000
0.9300,1.6700,10.5641,10.8110,1.7544,63.1797,2.5616,50.6723,24.1135,12.5074,4.5000
0.9300,1.6800,10.5726,10.8067,1.7447,63.1485,2.5568,50.8320,23.5897,12.3166,4.5000
0.9300,1.6900,10.5811,10.8023,1.7351,63.1093,2.5521,50.9903,23.0601,12.1190,4.5000
0.9300,1.7000,10.5894,10.7981,1.7256,63.0618,2.5475,51.1473,22.5242,11.9145,4.5000
0.9300,1.7100,10.5976,10.7938,1.7162,63.0057,2.5430,51.3031,21.9816,11.7026,4.5000
0.9300,1.7200,10.6058,10.7897,1.7069,62.9405,2.5385,51.4576,21.4314,11.4830,4.5000
0.9300,1.7300,10.6139,10.7856,1.6977,62.8659,2.5340,51.6108,20.8732,11.2551,4.5000
0.9300,1.7400,10.6218,10.7815,1.6886,62.7814,2.5297,51.7628,20.3061,11.0186,4.5000
0.9300,1.7500,10.6297,10.7775,1.6796,62.6864,2.5254,51.9136,19.7292,10.7728,4.5000
0.9300,1.7600,10.6375,10.7735,1.6707,62.5803,2.5212,52.0632,19.1416,10.5172,4.5000
0.9300,1.7700,10.6452,10.7696,1.6619,62.4624,2.5170,52.2115,18.5422,10.2509,4.5000
0.9300,1.7800,10.6528,10.7658,1.6531,62.3319,2.5130,52.3587,17.9296,9.9733,4.5000
0.9300,1.7900,10.6603,10.7620,1.6444,62.1879,2.5089,52.5047,17.3024,9.6832,4.5000
0.9300,1.8000,10.6678,10.7582,1.6359,62.0291,2.5050,52.6495,16.6588,9.3796,4.5000
0.9300,1.8100,10.6751,10.7545,1.6274,61.8543,2.5011,52.7932,15.9968,9.0611,4.5000
0.9300,1.8200,10.6824,10.7508,1.6190,61.6619,2.4972,52.9357,15.3138,8.7262,4.5000
0.9300,1.8300,10.6896,10.7472,1.6106,61.4499,2.4934,53.0771,14.6068,8.3728,4.5000
0.9300,1.8400,10.6967,10.7436,1.6024,61.2159,2.4897,53.2174,13.8720,7.9985,4.5000
0.9300,1.8500,10.7038,10.7400,1.5942,60.9569,2.4860,53.3566,13.1045,7.6004,4.5000
0.9300,1.8600,10.7107,10.7365,1.5861,60.6690,2.4824,53.4946,12.2982,7.1743,4.5000
0.9300,1.8700,10.7176,10.7331,1.5781,60.3467,2.4788,53.6316,11.4448,6.7151,4.5000
0.9300,1.8800,10.7245,10.7296,1.5702,59.9830,2.4753,53.7676,10.5325,6.2154,4.5000
0.9300,1.8900,10.7312,10.7263,1.5623,59.5669,2.4718,53.9024,9.5444,5.6645,4.5000
0.9300,1.9000,10.7379,10.7229,1.5545,59.0820,2.4684,54.0363,8.4539,5.0458,4.5000
0.9300,1.9100,10.7445,10.7196,1.5468,58.4992,2.4650,54.1690,7.2142,4.3302,4.5000
0.9300,1.9200,10.7510,10.7163,1.5391,57.7590,2.4617,54.3008,5.7294,3.4582,4.5000
0.9300,1.9300,10.7575,10.7131,1.5316,56.6869,2.4584,54.4315,3.7158,2.2553,4.5000
0.9400,1.0000,9.6020,11.3414,2.7911,52.4037,3.2016,36.1416,56.2514,16.2621,4.5000
0.9400,1.0100,9.6257,11.3274,2.7660,52.7396,3.1839,36.4278,55.7377,16.3118,4.5000
0.9400,1.0200,9.6490,11.3137,2.7414,53.0702,3.1666,36.7115,55.2264,16.3587,4.5000
0.9400,1.0300,9.6718,11.3003,2.7173,53.3954,3.1497,36.9927,54.7173,16.4027,4.5000
0.9400,1.0400,9.6942,11.2872,2.6936,53.7153,3.1332,37.2714,54.2105,16.4439,4.5000
0.9400,1.0500,9.7162,11.2744,2.6703,54.0298,3.1170,37.5475,53.7058,16.4823,4.5000
0.9400,1.0600,9.7377,11.2618,2.6475,54.3391,3.1013,37.8212,53.2033,16.5178,4.5000
0.9400,1.0700,9.7589,11.2496,2.6251,54.6430,3.0859,38.0925,52.7029,16.5505,4.5000
0.9400,1.0800,9.7796,11.2376,2.6030,54.9417,3.0709,38.3614,52.2046,16.5803,4.5000
0.9400,1.0900,9.8000,11.2259,2.5813,55.2351,3.0562,38.6278,51.7082,16.6072,4.5000
0.9400,1.1000,9.8200,11.2144,2.5601,55.5232,3.0418,38.8919,51.2138,16.6313,4.5000
0.9400,1.1100,9.8396,11.2032,2.5391,55.8062,3.0277,39.1537,50.7212,16.6525,4.5000
0.9400,1.1200,9.8589,11.1922,2.5186,56.0839,3.0140,39.4131,50.2306,16.6709,4.5000
0.9400,1.1300,9.8779,11.1814,2.4983,56.3565,3.0006,39.6702,49.7417,16.6864,4.5000
0.9400,1.1400,9.8965,11.1708,2.4784,56.6239,2.9874,39.9249,49.2546,16.6990,4.5000
0.9400,1.1500,9.9148,11.1605,2.4589,56.8861,2.9746,40.1775,48.7691,16.7087,4.5000
0.9400,1.1600,9.9327,11.1504,2.4396,57.1432,2.9620,40.4278,48.2854,16.7155,4.5000
0.9400,1.1700,9.9504,11.1404,2.4207,57.3952,2.9497,40.6758,47.8032,16.7194,4.5000
0.9400,1.1800,9.9678,11.1307,2.4020,57.6421,2.9377,40.9217,47.3225,16.7204,4.5000
0.9400,1.1900,9.9849,11.1211,2.3837,57.8838,2.9259,41.1653,46.8433,16.7185,4.5000
0.9400,1.2000,10.0016,11.1118,2.3656,58.1205,2.9143,41.4068,46.3656,16.7137,4.5000
0.9400,1.2100,10.0182,11.1026,2.3479,58.3521,2.9030,41.6462,45.8892,16.7059,4.5000
0.9400,1.2200,10.0344,11.0936,2.3304,58.5787,2.8920,41.8834,45.4141,16.6952,4.5000
0.9400,1.2300,10.0504,11.0847,2.3131,58.8001,2.8811,42.1186,44.9403,16.6816,4.5000
0.9400,1.2400,10.0661,11.0760,2.2961,59.0166,2.8705,42.3516,44.4677,16.6650,4.5000
0.9400,1.2500,10.0816,11.0675,2.2794,59.2280,2.8601,42.5826,43.9962,16.6454,4.5000
0.9400,1.2600,10.0968,11.0591,2.2629,59.4343,2.8499,42.8115,43.5258,16.6228,4.5000
0.9400,1.2700,10.1118,11.0509,2.2467,59.6357,2.8400,43.0385,43.0564,16.5972,4.5000
0.9400,1.2800,10.1265,11.0428,2.2307,59.8320,2.8302,43.2634,42.5879,16.5685,4.5000
0.9400,1.2900,10.1411,11.0349,2.2150,60.0232,2.8206,43.4864,42.1204,16.5369,4.5000
0.9400,1.3000,10.1554,11.0271,2.1994,60.2095,2.8112,43.7073,41.6537,16.5022,4.5000
0.9400,1.3100,10.1694,11.0194,2.1841,60.3907,2.8020,43.9264,41.1877,16.4644,4.5000
0.9400,1.3200,10.1833,11.0119,2.1690,60.5670,2.7929,44.1435,40.7224,16.4234,4.5000
0.9400,1.3300,10.1970,11.0045,2.1541,60.7381,2.7840,44.3587,40.2577,16.3794,4.5000
0.9400,1.3400,10.2104,10.9972,2.1394,60.9043,2.7753,44.5721,39.7935,16.3323,4.5000
0.9400,1.3500,10.2237,10.9901,2.1249,61.0654,2.7668,44.7835,39.3299,16.2819,4.5000
0.9400,1.3600,10.2367,10.9830,2.1107,61.2215,2.7585,44.9932,38.8666,16.2284,4.5000
0.9400,1.3700,10.2496,10.9761,2.0966,61.3726,2.7502,45.2010,38.4036,16.1716,4.5000
0.9400,1.3800,10.2623,10.9693,2.0827,61.5185,2.7422,45.4069,37.9409,16.1116,4.5000
0.9400,1.3900,10.2748,10.9626,2.0689,61.6594,2.7343,45.6111,37.4783,16.0483,4.5000
0.9400,1.4000,10.2871,10.9560,2.0554,61.7952,2.7265,45.8136,37.0157,15.9816,4.5000
0.9400,1.4100,10.2993,10.9495,2.0420,61.9259,2.7189,46.0143,36.5532,15.9116,4.5000
0.9400,1.4200,10.3112,10.9432,2.0289,62.0514,2.7114,46.2132,36.0905,15.8382,4.5000
0.9400,1.4300,10.3231,10.9369,2.0158,62.1718,2.7041,46.4104,35.6276,15.7613,4.5000
0.9400,1.4400,10.3347,10.9307,2.0030,62.2869,2.6969,46.6059,35.1644,15.6810,4.5000
0.9400,1.4500,10.3462,10.9246,1.9903,62.3969,2.6898,46.7998,34.7008,15.5971,4.5000
0.9400,1.4600,10.3575,10.9186,1.9778,62.5016,2.6829,46.9920,34.2366,15.5096,4.5000
0.9400,1.4700,10.3687,10.9127,1.9654,62.6010,2.6760,47.1825,33.7719,15.4185,4.5000
0.9400,1.4800,10.3797,10.9069,1.9532,62.6951,2.6693,47.3714,33.3063,15.3237,4.5000
0.9400,1.4900,10.3906,10.9012,1.9411,62.7838,2.6627,47.5587,32.8400,15.2251,4.5000
0.9400,1.5000,10.4013,10.8955,1.9292,62.8671,2.6563,47.7444,32.3726,15.1227,4.5000
0.9400,1.5100,10.4119,10.8900,1.9174,62.9449,2.6499,47.9285,31.9041,15.0164,4.5000
0.9400,1.5200,10.4224,10.8845,1.9058,63.0172,2.6437,48.1110,31.4344,14.9062,4.5000
0.9400,1.5300,10.4327,10.8791,1.8943,63.0839,2.6375,48.2920,30.9632,14.7918,4.5000
0.9400,1.5400,10.4428,10.8738,1.8829,63.1449,2.6315,48.4715,30.4905,14.6734,4.5000
0.9400,1.5500,10.4529,10.8685,1.8717,63.2001,2.6256,48.6494,30.0161,14.5507,4.5000
0.9400,1.5600,10.4628,10.8634,1.8606,63.2496,2.6197,48.8259,29.5398,14.4237,4.5000
0.9400,1.5700,10.4726,10.8583,1.8496,63.2931,2.6140,49.0009,29.0614,14.2922,4.5000
0.9400,1.5800,10.4823,10.8533,1.8387,63.3306,2.6084,49.1744,28.5808,14.1562,4.5000
0.9400,1.5900,10.4918,10.8483,1.8280,63.3619,2.6028,49.3464,28.0977,14.0155,4.5000
0.9400,1.6000,10.5012,10.8434,1.8174,63.3871,2.5974,49.5170,27.6119,13.8700,4.5000
0.9400,1.6100,10.5105,10.8386,1.8069,63.4058,2.5920,49.6862,27.1232,13.7196,4.5000
0.9400,1.6200,10.5197,10.8339,1.7966,63.4181,2.5867,49.8540,26.6314,13.5641,4.5000
0.9400,1.6300,10.5288,10.8292,1.7863,63.4237,2.5815,50.0204,26.1361,13.4033,4.5000
0.9400,1.6400,10.5378,10.8245,1.7762,63.4225,2.5764,50.1854,25.6372,13.2371,4.5000
0.9400,1.6500,10.5467,10.8200,1.7661,63.4143,2.5714,50.3491,25.1342,13.0652,4.5000
0.9400,1.6600,10.5554,10.8155,1.7562,63.3988,2.5665,50.5113,24.6268,12.8875,4.5000
0.9400,1.6700,10.5641,10.8110,1.7464,63.3760,2.5616,50.6723,24.1148,12.7037,4.5000
0.9400,1.6800,10.5726,10.8067,1.7367,63.3455,2.5568,50.8320,23.5976,12.5135,4.5000
0.9400,1.6900,10.5811,10.8023,1.7271,63.3071,2.5521,50.9903,23.0749,12.3168,4.5000
0.9400,1.7000,10.5894,10.7981,1.7176,63.2604,2.5475,51.1473,22.5462,12.1131,4.5000
0.9400,1.7100,10.5976,10.7938,1.7082,63.2052,2.5430,51.3031,22.0109,11.9021,4.5000
0.9400,1.7200,10.6058,10.7897,1.6989,63.1410,2.5385,51.4576,21.4685,11.6834,4.5000
0.9400,1.7300,10.6139,10.7856,1.6897,63.0675,2.5340,51.6108,20.9183,11.4567,4.5000
