# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 11.000 GeV
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
Pr,xbj,kf,th_e,Pf,th_p,q,th_q,th_rq,th_pq,Q2
0.8200,1.6500,9.5467,11.8819,1.8585,60.4864,2.5714,49.8540,24.7194,10.6325,4.5000
0.8200,1.6600,9.5554,11.8764,1.8487,60.4576,2.5665,50.0165,24.1147,10.4411,4.5000
0.8200,1.6700,9.5641,11.8710,1.8390,60.4202,2.5616,50.1777,23.5016,10.2426,4.5000
0.8200,1.6800,9.5726,11.8657,1.8294,60.3739,2.5568,50.3375,22.8792,10.0364,4.5000
0.8200,1.6900,9.5811,11.8605,1.8199,60.3182,2.5521,50.4961,22.2468,9.8221,4.5000
0.8200,1.7000,9.5894,11.8553,1.8105,60.2526,2.5475,50.6533,21.6032,9.5993,4.5000
0.8200,1.7100,9.5976,11.8502,1.8012,60.1765,2.5430,50.8093,20.9474,9.3672,4.5000
0.8200,1.7200,9.6058,11.8451,1.7920,60.0892,2.5385,50.9640,20.2780,9.1252,4.5000
0.8200,1.7300,9.6139,11.8401,1.7829,59.9900,2.5340,51.1174,19.5936,8.8726,4.5000
0.8200,1.7400,9.6218,11.8352,1.7739,59.8780,2.5297,51.2696,18.8924,8.6084,4.5000
0.8200,1.7500,9.6297,11.8304,1.7649,59.7520,2.5254,51.4206,18.1724,8.3314,4.5000
0.8200,1.7600,9.6375,11.8256,1.7561,59.6109,2.5212,51.5703,17.4310,8.0406,4.5000
0.8200,1.7700,9.6452,11.8208,1.7474,59.4531,2.5170,51.7189,16.6653,7.7342,4.5000
0.8200,1.7800,9.6528,11.8161,1.7387,59.2767,2.5130,51.8662,15.8716,7.4104,4.5000
0.8200,1.7900,9.6603,11.8115,1.7302,59.0793,2.5089,52.0124,15.0455,7.0669,4.5000
0.8200,1.8000,9.6678,11.8070,1.7217,58.8579,2.5050,52.1574,14.1810,6.7005,4.5000
0.8200,1.8100,9.6751,11.8025,1.7133,58.6087,2.5011,52.3013,13.2706,6.3074,4.5000
0.8200,1.8200,9.6824,11.7980,1.7050,58.3263,2.4972,52.4440,12.3039,5.8823,4.5000
0.8200,1.8300,9.6896,11.7936,1.6968,58.0031,2.4934,52.5856,11.2662,5.4176,4.5000
0.8200,1.8400,9.6967,11.7893,1.6887,57.6281,2.4897,52.7260,10.1355,4.9021,4.5000
0.8200,1.8500,9.7038,11.7850,1.6806,57.1831,2.4860,52.8654,8.8763,4.3177,4.5000
0.8200,1.8600,9.7107,11.7807,1.6726,56.6351,2.4824,53.0036,7.4231,3.6315,4.5000
0.8200,1.8700,9.7176,11.7765,1.6647,55.9093,2.4788,53.1408,5.6274,2.7686,4.5000
0.8200,1.8800,9.7245,11.7724,1.6569,54.7175,2.4753,53.2769,2.9118,1.4406,4.5000
0.8300,1.0000,8.6020,12.5198,2.8705,50.0436,3.2016,35.6212,59.4733,14.4224,4.5000
0.8300,1.0100,8.6257,12.5025,2.8455,50.3733,3.1839,35.9081,58.9117,14.4652,4.5000
0.8300,1.0200,8.6490,12.4856,2.8210,50.6977,3.1666,36.1924,58.3525,14.5052,4.5000
0.8300,1.0300,8.6718,12.4691,2.7969,51.0168,3.1497,36.4743,57.7958,14.5425,4.5000
0.8300,1.0400,8.6942,12.4530,2.7733,51.3306,3.1332,36.7536,57.2414,14.5771,4.5000
0.8300,1.0500,8.7162,12.4372,2.7501,51.6392,3.1170,37.0304,56.6893,14.6089,4.5000
0.8300,1.0600,8.7377,12.4218,2.7274,51.9426,3.1013,37.3047,56.1394,14.6379,4.5000
0.8300,1.0700,8.7589,12.4067,2.7050,52.2408,3.0859,37.5766,55.5917,14.6642,4.5000
0.8300,1.0800,8.7796,12.3920,2.6830,52.5337,3.0709,37.8460,55.0461,14.6877,4.5000
0.8300,1.0900,8.8000,12.3776,2.6614,52.8215,3.0562,38.1130,54.5025,14.7085,4.5000
0.8300,1.1000,8.8200,12.3635,2.6402,53.1041,3.0418,38.3777,53.9609,14.7265,4.5000
0.8300,1.1100,8.8396,12.3497,2.6193,53.3816,3.0277,38.6400,53.4213,14.7416,4.5000
0.8300,1.1200,8.8589,12.3362,2.5989,53.6540,3.0140,38.8999,52.8835,14.7541,4.5000
0.8300,1.1300,8.8779,12.3230,2.5787,53.9212,3.0006,39.1575,52.3476,14.7637,4.5000
0.8300,1.1400,8.8965,12.3100,2.5589,54.1833,2.9874,39.4128,51.8133,14.7705,4.5000
0.8300,1.1500,8.9148,12.2974,2.5394,54.4404,2.9746,39.6659,51.2808,14.7745,4.5000
0.8300,1.1600,8.9327,12.2849,2.5202,54.6923,2.9620,39.9166,50.7499,14.7757,4.5000
0.8300,1.1700,8.9504,12.2727,2.5014,54.9392,2.9497,40.1652,50.2205,14.7741,4.5000
0.8300,1.1800,8.9678,12.2608,2.4828,55.1811,2.9377,40.4115,49.6926,14.7696,4.5000
0.8300,1.1900,8.9849,12.2491,2.4645,55.4179,2.9259,40.6556,49.1661,14.7623,4.5000
0.8300,1.2000,9.0016,12.2376,2.4466,55.6497,2.9143,40.8976,48.6410,14.7521,4.5000
0.8300,1.2100,9.0182,12.2264,2.4289,55.8765,2.9030,41.1374,48.1171,14.7391,4.5000
0.8300,1.2200,9.0344,12.2153,2.4114,56.0983,2.8920,41.3751,47.5945,14.7232,4.5000
0.8300,1.2300,9.0504,12.2045,2.3943,56.3150,2.8811,41.6106,47.0730,14.7044,4.5000
0.8300,1.2400,9.0661,12.1939,2.3774,56.5268,2.8705,41.8441,46.5525,14.6827,4.5000
0.8300,1.2500,9.0816,12.1835,2.3607,56.7336,2.8601,42.0755,46.0330,14.6580,4.5000
0.8300,1.2600,9.0968,12.1732,2.3443,56.9353,2.8499,42.3049,45.5145,14.6305,4.5000
0.8300,1.2700,9.1118,12.1632,2.3282,57.1321,2.8400,42.5322,44.9968,14.5999,4.5000
0.8300,1.2800,9.1265,12.1533,2.3123,57.3240,2.8302,42.7575,44.4798,14.5664,4.5000
0.8300,1.2900,9.1411,12.1436,2.2966,57.5108,2.8206,42.9809,43.9635,14.5299,4.5000
0.8300,1.3000,9.1554,12.1341,2.2812,57.6926,2.8112,43.2022,43.4477,14.4904,4.5000
0.8300,1.3100,9.1694,12.1247,2.2659,57.8695,2.8020,43.4216,42.9325,14.4478,4.5000
0.8300,1.3200,9.1833,12.1155,2.2509,58.0413,2.7929,43.6391,42.4177,14.4022,4.5000
0.8300,1.3300,9.1970,12.1065,2.2361,58.2082,2.7840,43.8547,41.9032,14.3535,4.5000
0.8300,1.3400,9.2104,12.0976,2.2215,58.3700,2.7753,44.0684,41.3889,14.3016,4.5000
0.8300,1.3500,9.2237,12.0889,2.2071,58.5268,2.7668,44.2802,40.8747,14.2466,4.5000
0.8300,1.3600,9.2367,12.0803,2.1929,58.6786,2.7585,44.4902,40.3606,14.1884,4.5000
0.8300,1.3700,9.2496,12.0719,2.1789,58.8253,2.7502,44.6983,39.8464,14.1270,4.5000
0.8300,1.3800,9.2623,12.0636,2.1651,58.9670,2.7422,44.9046,39.3320,14.0623,4.5000
0.8300,1.3900,9.2748,12.0554,2.1514,59.1035,2.7343,45.1092,38.8173,13.9944,4.5000
0.8300,1.4000,9.2871,12.0474,2.1380,59.2350,2.7265,45.3119,38.3023,13.9231,4.5000
0.8300,1.4100,9.2993,12.0395,2.1247,59.3613,2.7189,45.5129,37.7866,13.8484,4.5000
0.8300,1.4200,9.3112,12.0317,2.1116,59.4824,2.7114,45.7122,37.2704,13.7703,4.5000
0.8300,1.4300,9.3231,12.0240,2.0987,59.5984,2.7041,45.9097,36.7533,13.6887,4.5000
0.8300,1.4400,9.3347,12.0165,2.0859,59.7090,2.6969,46.1055,36.2353,13.6035,4.5000
0.8300,1.4500,9.3462,12.0091,2.0733,59.8145,2.6898,46.2996,35.7163,13.5148,4.5000
0.8300,1.4600,9.3575,12.0018,2.0609,59.9145,2.6829,46.4921,35.1961,13.4224,4.5000
0.8300,1.4700,9.3687,11.9946,2.0486,60.0093,2.6760,46.6829,34.6745,13.3263,4.5000
0.8300,1.4800,9.3797,11.9875,2.0365,60.0985,2.6693,46.8721,34.1514,13.2264,4.5000
0.8300,1.4900,9.3906,11.9806,2.0245,60.1823,2.6627,47.0597,33.6265,13.1227,4.5000
0.8300,1.5000,9.4013,11.9737,2.0127,60.2606,2.6563,47.2456,33.0999,13.0149,4.5000
0.8300,1.5100,9.4119,11.9670,2.0010,60.3332,2.6499,47.4300,32.5711,12.9032,4.5000
0.8300,1.5200,9.4224,11.9603,1.9894,60.4001,2.6437,47.6128,32.0401,12.7873,4.5000
0.8300,1.5300,9.4327,11.9537,1.9780,60.4612,2.6375,47.7941,31.5066,12.6671,4.5000
0.8300,1.5400,9.4428,11.9473,1.9668,60.5165,2.6315,47.9738,30.9703,12.5426,4.5000
0.8300,1.5500,9.4529,11.9409,1.9556,60.5657,2.6256,48.1520,30.4312,12.4137,4.5000
0.8300,1.5600,9.4628,11.9346,1.9446,60.6089,2.6197,48.3287,29.8888,12.2801,4.5000
0.8300,1.5700,9.4726,11.9284,1.9337,60.6458,2.6140,48.5039,29.3429,12.1419,4.5000
0.8300,1.5800,9.4823,11.9223,1.9230,60.6764,2.6084,48.6777,28.7932,11.9987,4.5000
0.8300,1.5900,9.4918,11.9163,1.9124,60.7005,2.6028,48.8500,28.2395,11.8505,4.5000
0.8300,1.6000,9.5012,11.9104,1.9019,60.7179,2.5974,49.0208,27.6812,11.6971,4.5000
0.8300,1.6100,9.5105,11.9045,1.8915,60.7285,2.5920,49.1903,27.1181,11.5383,4.5000
0.8300,1.6200,9.5197,11.8987,1.8812,60.7321,2.5867,49.3583,26.5498,11.3738,4.5000
0.8300,1.6300,9.5288,11.8930,1.8710,60.7283,2.5815,49.5249,25.9758,11.2035,4.5000
0.8300,1.6400,9.5378,11.8874,1.8610,60.7171,2.5764,49.6901,25.3956,11.0270,4.5000
0.8300,1.6500,9.5467,11.8819,1.8511,60.6982,2.5714,49.8540,24.8087,10.8442,4.5000
0.8300,1.6600,9.5554,11.8764,1.8413,60.6711,2.5665,50.0165,24.2145,10.6546,4.5000
0.8300,1.6700,9.5641,11.8710,1.8315,60.6357,2.5616,50.1777,23.6123,10.4580,4.5000
0.8300,1.6800,9.5726,11.8657,1.8219,60.5915,2.5568,50.3375,23.0014,10.2540,4.5000
0.8300,1.6900,9.5811,11.8605,1.8124,60.5381,2.5521,50.4961,22.3810,10.0420,4.5000
0.8300,1.7000,9.5894,11.8553,1.8030,60.4750,2.5475,50.6533,21.7501,9.8217,4.5000
0.8300,1.7100,9.5976,11.8502,1.7937,60.4017,2.5430,50.8093,21.1078,9.5924,4.5000
0.8300,1.7200,9.6058,11.8451,1.7845,60.3176,2.5385,50.9640,20.4528,9.3536,4.5000
0.8300,1.7300,9.6139,11.8401,1.7754,60.2219,2.5340,51.1174,19.7838,9.1045,4.5000
0.8300,1.7400,9.6218,11.8352,1.7664,60.1138,2.5297,51.2696,19.0991,8.8442,4.5000
0.8300,1.7500,9.6297,11.8304,1.7575,59.9924,2.5254,51.4206,18.3970,8.5718,4.5000
0.8300,1.7600,9.6375,11.8256,1.7486,59.8563,2.5212,51.5703,17.6751,8.2860,4.5000
0.8300,1.7700,9.6452,11.8208,1.7399,59.7044,2.5170,51.7189,16.9309,7.9855,4.5000
0.8300,1.7800,9.6528,11.8161,1.7312,59.5348,2.5130,51.8662,16.1611,7.6686,4.5000
0.8300,1.7900,9.6603,11.8115,1.7227,59.3455,2.5089,52.0124,15.3618,7.3331,4.5000
0.8300,1.8000,9.6678,11.8070,1.7142,59.1338,2.5050,52.1574,14.5279,6.9764,4.5000
0.8300,1.8100,9.6751,11.8025,1.7058,58.8964,2.5011,52.3013,13.6530,6.5951,4.5000
0.8300,1.8200,9.6824,11.7980,1.6975,58.6286,2.4972,52.4440,12.7286,6.1847,4.5000
0.8300,1.8300,9.6896,11.7936,1.6893,58.3245,2.4934,52.5856,11.7426,5.7389,4.5000
0.8300,1.8400,9.6967,11.7893,1.6811,57.9748,2.4897,52.7260,10.6780,5.2488,4.5000
0.8300,1.8500,9.7038,11.7850,1.6730,57.5660,2.4860,52.8654,9.5080,4.7006,4.5000
0.8300,1.8600,9.7107,11.7807,1.6650,57.0746,2.4824,53.0036,8.1877,4.0710,4.5000
0.8300,1.8700,9.7176,11.7765,1.6571,56.4546,2.4788,53.1408,6.6272,3.3138,4.5000
0.8300,1.8800,9.7245,11.7724,1.6493,55.5837,2.4753,53.2769,4.5875,2.3068,4.5000
0.8400,1.0000,8.6020,12.5198,2.8635,50.2111,3.2016,35.6212,59.1729,14.5900,4.5000
0.8400,1.0100,8.6257,12.5025,2.8385,50.5415,3.1839,35.9081,58.6163,14.6334,4.5000
0.8400,1.0200,8.6490,12.4856,2.8140,50.8665,3.1666,36.1924,58.0621,14.6740,4.5000
0.8400,1.0300,8.6718,12.4691,2.7899,51.1862,3.1497,36.4743,57.5103,14.7119,4.5000
0.8400,1.0400,8.6942,12.4530,2.7663,51.5006,3.1332,36.7536,56.9608,14.7471,4.5000
0.8400,1.0500,8.7162,12.4372,2.7431,51.8098,3.1170,37.0304,56.4136,14.7795,4.5000
0.8400,1.0600,8.7377,12.4218,2.7203,52.1138,3.1013,37.3047,55.8686,14.8091,4.5000
0.8400,1.0700,8.7589,12.4067,2.6979,52.4125,3.0859,37.5766,55.3258,14.8359,4.5000
0.8400,1.0800,8.7796,12.3920,2.6760,52.7060,3.0709,37.8460,54.7851,14.8600,4.5000
0.8400,1.0900,8.8000,12.3776,2.6544,52.9944,3.0562,38.1130,54.2464,14.8813,4.5000
0.8400,1.1000,8.8200,12.3635,2.6332,53.2776,3.0418,38.3777,53.7097,14.8999,4.5000
0.8400,1.1100,8.8396,12.3497,2.6123,53.5556,3.0277,38.6400,53.1749,14.9156,4.5000
0.8400,1.1200,8.8589,12.3362,2.5918,53.8285,3.0140,38.8999,52.6421,14.9286,4.5000
0.8400,1.1300,8.8779,12.3230,2.5716,54.0962,3.0006,39.1575,52.1110,14.9387,4.5000
0.8400,1.1400,8.8965,12.3100,2.5518,54.3589,2.9874,39.4128,51.5816,14.9461,4.5000
0.8400,1.1500,8.9148,12.2974,2.5323,54.6165,2.9746,39.6659,51.0540,14.9506,4.5000
0.8400,1.1600,8.9327,12.2849,2.5131,54.8690,2.9620,39.9166,50.5279,14.9523,4.5000
0.8400,1.1700,8.9504,12.2727,2.4943,55.1164,2.9497,40.1652,50.0035,14.9512,4.5000
0.8400,1.1800,8.9678,12.2608,2.4757,55.3588,2.9377,40.4115,49.4805,14.9473,4.5000
0.8400,1.1900,8.9849,12.2491,2.4574,55.5961,2.9259,40.6556,48.9589,14.9405,4.5000
0.8400,1.2000,9.0016,12.2376,2.4394,55.8284,2.9143,40.8976,48.4387,14.9308,4.5000
0.8400,1.2100,9.0182,12.2264,2.4217,56.0557,2.9030,41.1374,47.9198,14.9183,4.5000
0.8400,1.2200,9.0344,12.2153,2.4043,56.2780,2.8920,41.3751,47.4021,14.9029,4.5000
0.8400,1.2300,9.0504,12.2045,2.3871,56.4952,2.8811,41.6106,46.8855,14.8846,4.5000
0.8400,1.2400,9.0661,12.1939,2.3702,56.7075,2.8705,41.8441,46.3701,14.8634,4.5000
0.8400,1.2500,9.0816,12.1835,2.3536,56.9148,2.8601,42.0755,45.8556,14.8392,4.5000
0.8400,1.2600,9.0968,12.1732,2.3372,57.1170,2.8499,42.3049,45.3421,14.8122,4.5000
0.8400,1.2700,9.1118,12.1632,2.3210,57.3143,2.8400,42.5322,44.8294,14.7821,4.5000
0.8400,1.2800,9.1265,12.1533,2.3051,57.5066,2.8302,42.7575,44.3175,14.7491,4.5000
0.8400,1.2900,9.1411,12.1436,2.2894,57.6939,2.8206,42.9809,43.8063,14.7131,4.5000
0.8400,1.3000,9.1554,12.1341,2.2740,57.8763,2.8112,43.2022,43.2957,14.6740,4.5000
0.8400,1.3100,9.1694,12.1247,2.2587,58.0536,2.8020,43.4216,42.7856,14.6320,4.5000
0.8400,1.3200,9.1833,12.1155,2.2437,58.2260,2.7929,43.6391,42.2760,14.5868,4.5000
0.8400,1.3300,9.1970,12.1065,2.2289,58.3933,2.7840,43.8547,41.7667,14.5386,4.5000
0.8400,1.3400,9.2104,12.0976,2.2143,58.5556,2.7753,44.0684,41.2577,14.4872,4.5000
0.8400,1.3500,9.2237,12.0889,2.1999,58.7129,2.7668,44.2802,40.7488,14.4327,4.5000
0.8400,1.3600,9.2367,12.0803,2.1857,58.8652,2.7585,44.4902,40.2401,14.3750,4.5000
0.8400,1.3700,9.2496,12.0719,2.1717,59.0125,2.7502,44.6983,39.7313,14.3141,4.5000
0.8400,1.3800,9.2623,12.0636,2.1578,59.1546,2.7422,44.9046,39.2223,14.2500,4.5000
0.8400,1.3900,9.2748,12.0554,2.1442,59.2917,2.7343,45.1092,38.7131,14.1825,4.5000
0.8400,1.4000,9.2871,12.0474,2.1307,59.4237,2.7265,45.3119,38.2036,14.1118,4.5000
0.8400,1.4100,9.2993,12.0395,2.1175,59.5505,2.7189,45.5129,37.6936,14.0376,4.5000
0.8400,1.4200,9.3112,12.0317,2.1044,59.6722,2.7114,45.7122,37.1830,13.9600,4.5000
0.8400,1.4300,9.3231,12.0240,2.0914,59.7887,2.7041,45.9097,36.6717,13.8790,4.5000
0.8400,1.4400,9.3347,12.0165,2.0786,59.8999,2.6969,46.1055,36.1596,13.7944,4.5000
0.8400,1.4500,9.3462,12.0091,2.0660,60.0059,2.6898,46.2996,35.6465,13.7063,4.5000
0.8400,1.4600,9.3575,12.0018,2.0536,60.1066,2.6829,46.4921,35.1322,13.6145,4.5000
0.8400,1.4700,9.3687,11.9946,2.0413,60.2019,2.6760,46.6829,34.6167,13.5190,4.5000
0.8400,1.4800,9.3797,11.9875,2.0292,60.2918,2.6693,46.8721,34.0998,13.4197,4.5000
0.8400,1.4900,9.3906,11.9806,2.0172,60.3763,2.6627,47.0597,33.5812,13.3166,4.5000
0.8400,1.5000,9.4013,11.9737,2.0053,60.4552,2.6563,47.2456,33.0609,13.2096,4.5000
0.8400,1.5100,9.4119,11.9670,1.9936,60.5285,2.6499,47.4300,32.5387,13.0985,4.5000
0.8400,1.5200,9.4224,11.9603,1.9821,60.5961,2.6437,47.6128,32.0143,12.9833,4.5000
0.8400,1.5300,9.4327,11.9537,1.9707,60.6580,2.6375,47.7941,31.4876,12.8639,4.5000
0.8400,1.5400,9.4428,11.9473,1.9594,60.7140,2.6315,47.9738,30.9583,12.7402,4.5000
0.8400,1.5500,9.4529,11.9409,1.9483,60.7641,2.6256,48.1520,30.4261,12.6121,4.5000
0.8400,1.5600,9.4628,11.9346,1.9372,60.8081,2.6197,48.3287,29.8910,12.4794,4.5000
0.8400,1.5700,9.4726,11.9284,1.9264,60.8460,2.6140,48.5039,29.3525,12.3420,4.5000
0.8400,1.5800,9.4823,11.9223,1.9156,60.8775,2.6084,48.6777,28.8105,12.1998,4.5000
0.8400,1.5900,9.4918,11.9163,1.9050,60.9026,2.6028,48.8500,28.2645,12.0527,4.5000
0.8400,1.6000,9.5012,11.9104,1.8944,60.9211,2.5974,49.0208,27.7143,11.9003,4.5000
0.8400,1.6100,9.5105,11.9045,1.8841,60.9329,2.5920,49.1903,27.1595,11.7426,4.5000
0.8400,1.6200,9.5197,11.8987,1.8738,60.9376,2.5867,49.3583,26.5997,11.5794,4.5000
0.8400,1.6300,9.5288,11.8930,1.8636,60.9352,2.5815,49.5249,26.0346,11.4104,4.5000
0.8400,1.6400,9.5378,11.8874,1.8536,60.9254,2.5764,49.6901,25.4635,11.2353,4.5000
0.8400,1.6500,9.5467,11.8819,1.8436,60.9080,2.5714,49.8540,24.8862,11.0540,4.5000
0.8400,1.6600,9.5554,11.8764,1.8338,60.8826,2.5665,50.0165,24.3019,10.8661,4.5000
0.8400,1.6700,9.5641,11.8710,1.8241,60.8489,2.5616,50.1777,23.7100,10.6713,4.5000
0.8400,1.6800,9.5726,11.8657,1.8145,60.8067,2.5568,50.3375,23.1100,10.4691,4.5000
0.8400,1.6900,9.5811,11.8605,1.8049,60.7554,2.5521,50.4961,22.5010,10.2593,4.5000
0.8400,1.7000,9.5894,11.8553,1.7955,60.6947,2.5475,50.6533,21.8821,10.0413,4.5000
0.8400,1.7100,9.5976,11.8502,1.7862,60.6239,2.5430,50.8093,21.2525,9.8147,4.5000
0.8400,1.7200,9.6058,11.8451,1.7770,60.5427,2.5385,50.9640,20.6109,9.5787,4.5000
0.8400,1.7300,9.6139,11.8401,1.7679,60.4502,2.5340,51.1174,19.9562,9.3327,4.5000
0.8400,1.7400,9.6218,11.8352,1.7589,60.3456,2.5297,51.2696,19.2869,9.0760,4.5000
0.8400,1.7500,9.6297,11.8304,1.7499,60.2282,2.5254,51.4206,18.6014,8.8076,4.5000
0.8400,1.7600,9.6375,11.8256,1.7411,60.0968,2.5212,51.5703,17.8975,8.5265,4.5000
0.8400,1.7700,9.6452,11.8208,1.7323,59.9501,2.5170,51.7189,17.1730,8.2312,4.5000
0.8400,1.7800,9.6528,11.8161,1.7237,59.7866,2.5130,51.8662,16.4250,7.9204,4.5000
0.8400,1.7900,9.6603,11.8115,1.7151,59.6045,2.5089,52.0124,15.6500,7.5921,4.5000
0.8400,1.8000,9.6678,11.8070,1.7066,59.4013,2.5050,52.1574,14.8436,7.2439,4.5000
0.8400,1.8100,9.6751,11.8025,1.6982,59.1741,2.5011,52.3013,14.0004,6.8729,4.5000
0.8400,1.8200,9.6824,11.7980,1.6899,58.9191,2.4972,52.4440,13.1129,6.4751,4.5000
0.8400,1.8300,9.6896,11.7936,1.6817,58.6309,2.4934,52.5856,12.1715,6.0453,4.5000
0.8400,1.8400,9.6967,11.7893,1.6735,58.3023,2.4897,52.7260,11.1623,5.5763,4.5000
0.8400,1.8500,9.7038,11.7850,1.6654,57.9223,2.4860,52.8654,10.0647,5.0569,4.5000
0.8400,1.8600,9.7107,11.7807,1.6574,57.4735,2.4824,53.0036,8.8457,4.4699,4.5000
0.8400,1.8700,9.7176,11.7765,1.6495,56.9247,2.4788,53.1408,7.4458,3.7839,4.5000
0.8400,1.8800,9.7245,11.7724,1.6416,56.2070,2.4753,53.2769,5.7336,2.9302,4.5000
0.8400,1.8900,9.7312,11.7683,1.6339,55.0807,2.4718,53.4119,3.2472,1.6688,4.5000
0.8500,1.0000,8.6020,12.5198,2.8565,50.3786,3.2016,35.6212,58.8740,14.7575,4.5000
0.8500,1.0100,8.6257,12.5025,2.8315,50.7096,3.1839,35.9081,58.3222,14.8015,4.5000
0.8500,1.0200,8.6490,12.4856,2.8070,51.0352,3.1666,36.1924,57.7728,14.8428,4.5000
0.8500,1.0300,8.6718,12.4691,2.7829,51.3555,3.1497,36.4743,57.2258,14.8813,4.5000
0.8500,1.0400,8.6942,12.4530,2.7592,51.6706,3.1332,36.7536,56.6811,14.9170,4.5000
0.8500,1.0500,8.7162,12.4372,2.7360,51.9803,3.1170,37.0304,56.1387,14.9500,4.5000
0.8500,1.0600,8.7377,12.4218,2.7133,52.2849,3.1013,37.3047,55.5985,14.9802,4.5000
0.8500,1.0700,8.7589,12.4067,2.6909,52.5842,3.0859,37.5766,55.0605,15.0076,4.5000
0.8500,1.0800,8.7796,12.3920,2.6689,52.8783,3.0709,37.8460,54.5245,15.0323,4.5000
0.8500,1.0900,8.8000,12.3776,2.6473,53.1672,3.0562,38.1130,53.9906,15.0541,4.5000
0.8500,1.1000,8.8200,12.3635,2.6261,53.4509,3.0418,38.3777,53.4587,15.0732,4.5000
0.8500,1.1100,8.8396,12.3497,2.6052,53.7295,3.0277,38.6400,52.9287,15.0895,4.5000
0.8500,1.1200,8.8589,12.3362,2.5847,54.0029,3.0140,38.8999,52.4005,15.1030,4.5000
0.8500,1.1300,8.8779,12.3230,2.5645,54.2712,3.0006,39.1575,51.8742,15.1137,4.5000
0.8500,1.1400,8.8965,12.3100,2.5447,54.5344,2.9874,39.4128,51.3496,15.1216,4.5000
0.8500,1.1500,8.9148,12.2974,2.5252,54.7925,2.9746,39.6659,50.8267,15.1267,4.5000
0.8500,1.1600,8.9327,12.2849,2.5060,55.0455,2.9620,39.9166,50.3054,15.1289,4.5000
0.8500,1.1700,8.9504,12.2727,2.4871,55.2935,2.9497,40.1652,49.7857,15.1283,4.5000
0.8500,1.1800,8.9678,12.2608,2.4685,55.5364,2.9377,40.4115,49.2675,15.1249,4.5000
0.8500,1.1900,8.9849,12.2491,2.4503,55.7742,2.9259,40.6556,48.7507,15.1186,4.5000
0.8500,1.2000,9.0016,12.2376,2.4323,56.0070,2.9143,40.8976,48.2353,15.1094,4.5000
0.8500,1.2100,9.0182,12.2264,2.4146,56.2348,2.9030,41.1374,47.7212,15.0974,4.5000
0.8500,1.2200,9.0344,12.2153,2.3971,56.4576,2.8920,41.3751,47.2083,15.0825,4.5000
0.8500,1.2300,9.0504,12.2045,2.3800,56.6753,2.8811,41.6106,46.6966,15.0647,4.5000
0.8500,1.2400,9.0661,12.1939,2.3630,56.8881,2.8705,41.8441,46.1859,15.0439,4.5000
0.8500,1.2500,9.0816,12.1835,2.3464,57.0958,2.8601,42.0755,45.6763,15.0203,4.5000
0.8500,1.2600,9.0968,12.1732,2.3300,57.2986,2.8499,42.3049,45.1677,14.9937,4.5000
0.8500,1.2700,9.1118,12.1632,2.3138,57.4963,2.8400,42.5322,44.6599,14.9641,4.5000
0.8500,1.2800,9.1265,12.1533,2.2979,57.6891,2.8302,42.7575,44.1529,14.9316,4.5000
0.8500,1.2900,9.1411,12.1436,2.2822,57.8769,2.8206,42.9809,43.6466,14.8961,4.5000
0.8500,1.3000,9.1554,12.1341,2.2667,58.0597,2.8112,43.2022,43.1410,14.8575,4.5000
0.8500,1.3100,9.1694,12.1247,2.2515,58.2376,2.8020,43.4216,42.6360,14.8159,4.5000
0.8500,1.3200,9.1833,12.1155,2.2365,58.4104,2.7929,43.6391,42.1314,14.7713,4.5000
0.8500,1.3300,9.1970,12.1065,2.2216,58.5782,2.7840,43.8547,41.6272,14.7235,4.5000
0.8500,1.3400,9.2104,12.0976,2.2070,58.7410,2.7753,44.0684,41.1232,14.6726,4.5000
0.8500,1.3500,9.2237,12.0889,2.1926,58.8988,2.7668,44.2802,40.6195,14.6186,4.5000
0.8500,1.3600,9.2367,12.0803,2.1784,59.0516,2.7585,44.4902,40.1160,14.5614,4.5000
0.8500,1.3700,9.2496,12.0719,2.1644,59.1993,2.7502,44.6983,39.6124,14.5010,4.5000
0.8500,1.3800,9.2623,12.0636,2.1505,59.3420,2.7422,44.9046,39.1087,14.4373,4.5000
0.8500,1.3900,9.2748,12.0554,2.1369,59.4795,2.7343,45.1092,38.6049,14.3704,4.5000
0.8500,1.4000,9.2871,12.0474,2.1234,59.6120,2.7265,45.3119,38.1007,14.3001,4.5000
0.8500,1.4100,9.2993,12.0395,2.1101,59.7394,2.7189,45.5129,37.5962,14.2265,4.5000
0.8500,1.4200,9.3112,12.0317,2.0970,59.8616,2.7114,45.7122,37.0911,14.1494,4.5000
0.8500,1.4300,9.3231,12.0240,2.0841,59.9786,2.7041,45.9097,36.5854,14.0689,4.5000
0.8500,1.4400,9.3347,12.0165,2.0713,60.0904,2.6969,46.1055,36.0789,13.9849,4.5000
